"low10-1.cel","low10-2.cel","high10-1.cel","high10-2.cel","low48-1.cel","low48-2.cel","high48-1.cel","high48-2.cel"
"1025_g_at",5.43432666830553,5.69484679895287,3.99307019633639,4.09124920882474,8.53012694316084,8.02412953311226,7.42571935018603,7.23125440749982
"1026_s_at",-2.33680684102724,-0.332049504520853,-0.714535436885188,0.0511346307552687,5.69549361454033,7.04819189402277,6.90328339290411,6.98709070641629
"1027_at",-3.32764018654277,-4.30329204365406,-3.92251674118333,-1.2138486087238,1.61830678117185,0.920971046569491,2.80449781780707,2.4745260165669
"1028_at",-0.747679427838192,0.355516602375497,1.9046414588531,1.11682404281244,5.86362635215927,5.42816716662105,7.12378560241142,7.4706583210242
"1029_s_at",-0.761932463356156,-1.12112522561613,-0.777134155974433,-0.549183655679157,3.4581550199948,2.6574151294848,3.57596221100162,5.13767030167459
"102_at",1.21317229395243,1.06086683502436,0.836612532300446,1.13458564655995,4.96013986878953,4.67737754313508,4.49408668673137,5.79772806161759
"1030_s_at",7.68326106145904,7.73451529301562,7.729474935651,8.09058984862645,10.3109322716508,9.86094275360864,10.9435160240392,10.2862677089369
"1031_at",4.02692953472001,4.40417522814741,4.53069627862409,5.33574680078851,7.08214241708868,7.05262820506613,7.70666162530307,7.7822250031126
"1032_at",2.37809826351571,2.25402788283918,1.26126555463936,3.06926358855494,6.11412538770433,6.02110992818416,7.10381504683125,5.81785843188594
"1033_g_at",-2.24308148085134,-2.15198472472786,-1.08818378982675,-0.398243771812443,3.01371806682455,3.25612682551081,3.96714196801051,3.71315031459213
"1034_at",6.2054111904986,6.58143328449761,5.14948347437682,5.92543474230482,11.1258860977703,11.0434614454118,10.4180152090583,10.7536612445133
"1035_g_at",5.84105170583652,5.90873398115534,4.13768955498896,5.04585282592248,10.6070500099599,10.3085595275046,9.71278167049788,9.87175589345424
"1036_at",-0.923997148641785,-2.00394545550942,-1.62572035485451,1.0467201617071,2.48560490746714,3.6454290025763,1.26803136853519,1.85960172760037
"1037_at",1.561356279223,1.76980830881655,0.344044484839451,1.36008378704271,2.6601082146503,2.76218502339463,2.87406719033935,3.48119643398151
"1038_s_at",4.19001642985893,4.197959855368,3.76884155737869,3.82811342100766,7.01278187551715,6.74972963893993,6.84769772907413,6.50657952414132
"1039_s_at",5.05630424023075,4.77439504561157,5.24269003178271,5.54006551293539,7.48139893922257,7.28565314098723,8.49571800641266,8.04393653013446
"103_at",-0.383674152448483,0.537909381655119,0.0621102432065768,0.114027878590546,3.97960157741623,2.61959707670635,4.55105984526446,3.27920281234021
"1040_s_at",1.21023126896886,1.38323590355944,1.81990787237204,1.91218821001556,6.68128084110263,5.34569794697909,7.23643890133055,6.54708418749138
"1041_at",0.925949405692025,0.389009575221327,-0.256700111601284,1.1561198390256,4.18134980070773,5.34814099082461,3.45426340451124,4.5033324840697
"1042_at",0.3827622801835,1.06418335827077,-0.172879817463875,0.270828699934323,3.33179914910186,3.88021793234427,1.34254950016157,2.74220781727871
"1043_s_at",-1.33885961686536,-0.922757302675285,-1.0449115876393,-1.70001093420378,4.30342762423029,2.62719562469314,4.10223248515304,5.00816027822008
"1044_s_at",5.19165775238415,5.34027696799095,4.70806704711309,5.20045496164279,8.48217078159061,7.72697765020205,8.56303212311831,7.89652447477106
"1045_s_at",4.10311830062114,4.33488253018008,4.38812136481175,4.91894651600718,7.27910232963248,6.13700516982911,6.04055982103986,7.352323893131
"1046_at",4.79711288164672,4.93371186749081,4.38903441245624,4.53673882630539,7.47420014925957,6.93914705954294,7.34079939840248,6.00557422473511
"1047_s_at",0.936408436566668,1.8858834031464,1.68697446627785,2.33351580751611,6.66563600801584,6.83498662103772,7.39886971671743,6.89558780715086
"1048_at",1.02813877926291,2.07327573221069,0.69154521598699,2.49647164635359,3.7815925375524,3.90638654434282,6.02735952104453,4.74239993975031
"1049_g_at",-3.12295293936442,-1.92818904506138,-2.99219854817379,-0.793099515583052,3.77626617283312,4.4786771595901,4.51219894431036,5.20294113333558
"104_at",-1.37461376986496,2.8930624857583,2.95942809146613,2.72145583338583,6.074081058346,6.90717582420375,6.65975454762506,6.99781885712861
"1050_at",-1.25804035682378,-1.57347275819286,-1.91483778942671,-2.01834999265017,3.7803513268734,0.176876225963672,1.8492496220796,1.22665008164117
"1051_g_at",0.228190766995368,0.444698408398466,-1.13017539433062,0.00907416668721828,2.63840726100647,3.95480810800116,2.18116360158232,3.17100917183057
"1052_s_at",6.26390955859037,6.58722815355437,5.75489297366219,5.95577719704837,9.73167597550859,9.3911602434232,9.41420916864801,8.92484612442208
"1053_at",2.69764250213784,3.34013352794941,5.9429347713144,5.99403975520461,5.76727670138168,4.25348795523617,8.84220108971286,7.98322144813834
"1054_at",0.0411132677340349,0.349180478126311,3.3556251416598,3.39022968554269,6.25494214862337,5.52790833447688,7.99807755582415,7.74955819499194
"1055_g_at",-1.50472198691337,1.01059996311882,5.46569093842879,5.58305789582301,5.57292462909796,3.35329220467183,9.44542249734994,8.53995994896203
"1056_s_at",-0.690210336998155,-1.95343759344777,-2.74654846756015,0.385791227491064,4.98523238440081,5.42966852963982,4.60984379881004,4.95012815587327
"1057_at",8.58152641275903,8.75196623054716,7.92063734345959,8.13650500675858,11.8184186954405,11.3875886843353,12.0261394017376,11.4816312745228
"1058_at",2.22654824342724,0.327142827173145,2.46419629270475,1.55140221977148,4.15294380287585,3.44107490050802,5.42920193266751,3.60160763676841
"1059_at",-0.712149876839433,0.0629378028469274,-0.30252377448533,-0.16048137925478,4.53980486135255,1.01325633735641,0.824938533451505,2.11166431849545
"105_at",-0.35788693750102,-1.63877026271325,-0.324030928671327,0.572116060864298,3.61578057029027,4.37330904501396,3.88733840250375,4.84522240496552
"1060_g_at",-0.555763689635651,-0.149431334475854,-1.66526322689887,1.51244189987952,2.13416213985262,4.78840753008586,2.54697653346581,4.67227110905185
"1061_at",-0.739097163505957,-0.863759500790473,-1.37330435138689,0.440114439438477,3.0470893859149,2.44343016437322,3.90598544128877,4.9160377564919
"1062_g_at",-1.99951136418189,-2.50778220570539,-1.70101752749832,-1.00182715487232,1.0502355409318,2.49073765325016,1.59442308426053,0.87854381787414
"1063_s_at",1.20157663184566,-0.169993176693256,-0.614864228145656,1.47810556278451,2.80318835779328,3.48043886881711,4.99679075606979,3.6123586280902
"1064_at",4.94188318277518,4.93763692308026,5.11266447219585,5.49551059249772,7.18189446863979,6.2362911287932,8.16230834954308,7.54880530625862
"1065_at",-0.379776587910403,0.912920420109236,1.52521221912497,1.98277243967492,3.19823038909471,5.30027470689823,4.53865559763552,5.91176273922127
"1066_at",0.745144393783501,0.919944312644266,0.058940651635019,1.56182328015627,4.94390169429499,4.89718382360134,5.98512171378235,5.82377908725908
"1067_at",1.65949834732441,1.71392503126663,0.420093582150501,2.40090311229615,5.03013993269422,6.358419781606,4.42427066214379,6.71163729145863
"1068_g_at",-1.19967548995456,-1.7499100397382,-1.27529407559136,-0.347732394610723,3.00292258927376,2.61792497955589,4.66727615589707,2.52029842285766
"1069_at",0.898580734195228,-1.19431961311321,-0.801832904197875,1.04657272088719,0.634338005290272,2.82359633058916,1.68146072577406,1.71303804097921
"106_at",-2.90221846199937,-2.48562703354828,-2.84129992844554,-1.92246053500051,1.75523100167038,1.72996247004824,0.619070938806036,1.50999627149637
"1070_at",3.05146462446247,2.92059230269783,2.83571489983704,3.64545591608459,6.95483401785244,6.7170316587454,7.81378276752024,6.19675040521353
"1071_at",0.846585996925236,2.29512675086093,0.688075589905463,-0.0400283592165427,7.46656555482594,5.87447713177508,7.71016440531249,6.47467726377602
"1072_g_at",4.82366722129307,4.82011152546073,4.10771700782908,4.91471671946456,8.32042654248295,8.46542333574804,9.16539323441292,8.91640741292312
"1073_at",6.04451116864567,6.06287301726735,6.3506642936322,6.72161985368946,9.1902218686219,8.78964280415739,10.1238884756845,9.60011175168627
"1074_at",6.14438512481295,6.0652302786468,6.19216695782516,6.49896323193484,8.77630153135951,8.48986339749638,9.23711972835273,8.91163971453133
"1075_f_at",1.00770833822432,0.667562775414997,-0.749500176047542,1.76871160733977,6.05022607169131,5.29910909863139,4.97198974234145,6.45741542870816
"1076_at",3.74816364519573,3.95487063116093,2.77194636562991,3.37656703944656,5.52387301584821,4.41244830728612,6.36107225649186,6.75726681757744
"1077_at",-1.73934814493803,-2.6297856037243,-2.42904004184825,-0.826520657051119,1.70319994288317,3.5994282044906,5.3067985050295,2.34820235302579
"1078_at",4.0732909305878,4.14823929416462,3.87026432218875,5.30280961453823,7.19258779636952,6.59714919406859,7.24207332666548,6.1245445122833
"1079_g_at",4.42521851589856,5.02119866295425,4.4161092602945,5.36781585595467,7.91384318355213,7.0368765883903,8.20130157872535,7.81821996018885
"107_at",0.00473636310613257,-0.214689882236222,-0.472080888340655,0.059886025795056,5.07795445942356,3.01498700391785,4.14494327169523,3.08505250028471
"1080_s_at",-3.69727182549662,-3.85548956111327,-3.69174883078088,-1.7828227716144,-0.0806155163517501,0.0553792652926854,2.68123130450975,0.31489522702012
"1081_at",7.78895032476738,8.00151542699812,7.8300817428162,8.22611574463215,10.5276621561575,10.4561112416735,11.2225693573092,10.7820210804472
"1082_at",2.01872325048914,2.2692001720177,3.35694129138287,3.27754138642302,6.70061688329812,5.42371485804092,7.0426873646169,7.27132439583166
"1083_s_at",0.275499701706997,1.44694947312136,0.6472457041073,1.20046856784558,7.49585628744375,7.07156385356019,6.99232798475913,5.96177007260577
"1084_at",-1.82786423580743,-1.44864220854586,-1.82162004241861,-0.24237311484274,4.13215339115115,3.17841513105502,3.85683538256184,5.12401218251189
"1085_s_at",4.55695556368173,4.97050514030536,4.70035164086451,5.41549848167995,8.0877605647935,8.05206308634431,8.63407685334015,8.53938857318915
"1086_at",-4.38357565156066,-3.92702637155038,-5.01908680393877,-2.80909574661591,1.88408750002445,0.710939033369194,0.977188571928576,0.741898198451648
"1087_at",3.42352335459377,3.90598387159039,-1.70439916748543,0.0426691983341603,8.83501561902184,8.34246014052936,6.88575013495861,5.32924322790198
"1088_at",-1.38565241147538,-1.09371460931953,-0.693994017878744,0.702825971241544,4.57155297263639,1.97317216554686,2.33052272740273,3.25385109988812
"1089_i_at",0.880909594032339,1.73088650138823,1.28101843881101,3.41180791605413,3.92687581275203,4.43227639003104,4.44702711853722,3.91276134680794
"108_g_at",-0.441920435119477,0.623858733135067,0.566755899241061,1.47368601635815,6.50256281956731,4.80167275370439,6.23108973933278,5.55675070896473
"1090_f_at",-0.96060753501227,0.894269070573376,1.00222460095093,0.896210181020985,3.78340394827727,5.32832984770777,4.47174115951578,3.21104998247091
"1091_at",6.01633274116821,6.0595750676194,5.9356090194526,6.22525127825348,9.57831295372621,8.93748870206522,10.5787776760075,9.80664319515186
"1092_at",0.201981369480237,2.2468245042289,0.835594211677742,1.48733143039069,5.36490085651181,5.90699035792125,5.6942273316345,5.40133501833828
"1093_at",-0.0272022439353365,0.977573323297322,1.66597959145289,2.6720960160008,3.59673206462856,2.51563259457943,3.37498855684312,5.14320714863946
"1094_g_at",-0.983476229627487,0.989947417906507,1.66118231976119,2.68998833375392,1.71842230603268,2.50417199426894,2.26774913798366,2.46452498045005
"1095_s_at",-1.47017386993809,-0.988744341928772,-0.2778382773604,1.16549292493367,2.81676923871169,-1.12592983113094,1.1026697712209,2.33617478287934
"1096_g_at",0.151077010980289,1.61748649669941,0.339784041001321,2.05679841997841,5.64072199024311,5.98749843343158,5.68986076420548,6.1209706754521
"1097_s_at",2.27228849891712,2.79201747492095,1.81918839321794,3.45331345316746,5.47172038878188,6.27909157467395,6.08910729282607,6.53803588203194
"1098_at",-0.851051424453872,-0.696642362666271,-1.63973625755769,1.37942726575933,4.21356192286984,1.82769050825185,1.61432924979783,1.97072036074029
"1099_s_at",-4.55472500970392,-3.89504967468219,-3.66078786994638,-2.27383636276162,-0.349011828158948,-1.73835824717997,0.626408275325722,0.233528211088156
"109_at",4.74826376351905,4.89131995443553,5.44848482668494,5.84219943748024,7.3929027861073,7.13881950385935,9.21300384611293,8.64771526580752
"1100_at",6.21590299840433,6.15930353954145,7.29164786171165,7.84912822618343,10.0657288581171,9.91283247518312,11.6250197461594,11.0139967772889
"1101_at",-0.977823641334878,-0.928671509441972,-0.645160001267744,1.41881607995517,4.29591901693168,6.738240205099,5.60055382482479,7.23064162186295
"1102_s_at",4.04041602987848,3.86022680931377,2.82984804569297,2.75430297476211,7.26991696119957,7.44902961909526,7.125762927707,7.08668815636186
"1103_at",-5.06462232368045,-4.35897226476687,-3.93244574061703,-2.68395925275582,2.54406648839283,3.99332178908331,6.1728437071236,3.90490135702132
"1104_s_at",8.23819146795819,8.24703738969152,7.84123365163142,8.29719223645504,11.9688890273057,11.6173803699212,12.2106132376404,11.6212604860561
"1105_s_at",3.29901746311393,3.52868228099343,4.10609476861195,4.45397164709168,7.3285710421443,7.37259413025908,7.4213538237036,7.97342464909353
"1106_s_at",2.16406512962754,2.39677665674462,1.40608414107383,1.72627349637549,5.51125083733183,5.94370808255742,6.49432696412096,6.23989869208351
"1107_s_at",10.7032483473222,11.1196768447257,10.6655842241825,10.6362230755011,13.8328595511257,13.5903646185293,13.5261969542994,12.9619124171619
"1108_s_at",-0.668153762290953,-1.49101044967824,-2.23783500688167,0.522263023084205,4.03406503305191,1.99380708253499,5.42132690735822,2.89867204850412
"1109_s_at",1.82111111914089,2.50803838310248,-0.679895993503226,1.36162495131431,5.98916876269585,6.00146479984615,5.72424710131587,4.09969125429265
"110_at",0.0188205892536035,1.35534811342091,-0.16963424586526,1.64396277612959,6.62644299314477,6.78996471677374,7.30859388279079,6.54772011080233
"1110_at",2.03506015697767,2.0344638045789,1.72645163425306,1.79526470258402,4.9852311594554,6.16984320331893,6.93139692334932,6.9008761042637
"1111_at",-1.48792477772618,-1.33466742016904,-2.34747303045041,0.815019670839478,4.18595792827888,3.6147622727402,5.37622125870788,5.05986189387387
"1112_g_at",2.72072917594295,3.20365840302566,1.73144264286748,3.15499925997353,7.85743386074242,8.27199211678446,8.24954399700232,8.3734707720648
"1113_at",-2.8047541399832,-2.9347962449073,-2.63245770170008,-2.52509131538356,1.30908380903978,2.03539031904811,2.14469744349385,1.90106384525129
"1114_at",2.45249147199611,3.14846671258229,1.73060679474939,1.47052710360523,6.71244588155766,6.30280996893435,6.47050734761808,5.99711211454142
"1115_at",-2.49504240921526,-2.22724181677432,-2.37039515582926,-1.35379292677759,2.9283875989397,1.39998521598532,2.18498890642881,1.20640525587072
"1116_at",3.66168938551343,3.72279518003314,3.84211728628231,3.82438065599362,7.46395144058242,7.26532656431888,7.68096763644615,7.36122108844153
"1117_at",2.32044341686744,2.36195705136553,2.28212239746122,3.87998073036519,8.49572757693518,8.17030348516955,8.65482079582516,8.40440172165642
"1118_at",1.61784937075435,0.878827719987809,0.675891017546406,2.17913742233668,3.39614767700787,5.13990948860358,6.68884065533616,5.25299588496175
"1119_at",5.70223202508212,5.71400983265791,6.44191915809231,7.07676557441356,8.74675546381209,8.25117439667115,9.75987329902933,9.33148403178307
"111_at",5.06828300450254,5.38407928729487,4.59552769609651,5.07129551810737,8.77071574251449,8.324238809734,8.26639911980806,8.43873847191455
"1120_at",6.65752514109741,6.90061225372654,6.74073236308529,6.96602992143768,9.32885800430006,9.20358802463864,9.82077888055846,9.52463296098146
"1121_g_at",5.5442232834667,5.63315381977885,5.02049927449052,5.43104306695883,8.75040376138818,8.61475386198893,8.83701462619019,8.42488876810324
"1122_f_at",5.25219016027654,5.39988362606698,5.24052629978366,5.8769354460251,8.61886516324177,9.06375839717621,9.06641809914826,9.17099856923555
"1123_at",0.719482249358171,-0.456165619148048,-1.40444807098339,-0.830262940557765,2.08048980372505,2.4525559606432,3.23025215789769,2.35029350924044
"1124_at",4.92370117698663,5.26899413896056,4.95232762537005,4.68177751876972,8.63350088867849,7.55669322057376,8.26783816901257,8.03007169008902
"1125_s_at",2.27405158648614,1.90265868835951,4.72158686337654,5.23064830171251,6.79076583747441,5.33116924293733,7.40237028757109,7.34531621749542
"1126_s_at",0.7569122748485,1.01447748046653,5.27795268205268,5.62402491784728,6.58153369780805,1.95762779310625,7.86398786077379,7.80406167569053
"1127_at",2.76680921350626,3.56358284468499,2.92879085392656,4.07957173963356,8.22619213296733,7.87817969362651,8.64723508221105,8.04147457914465
"1128_s_at",-0.449684147303141,0.453574123460208,-1.01934448995875,1.85817959603344,3.63481934720808,5.7358807930276,3.91451458780893,5.48345773802407
"1129_at",-3.98487659763417,-3.37050884702097,-4.25958349776148,-2.03529184785019,0.578646965457745,-0.231239290119003,2.0341297565291,0.576410120326338
"112_g_at",2.6469946867617,3.13134346539599,-1.45021548838216,2.75041250634279,5.99982863560798,6.22358807278641,6.44177526526654,6.33092555431492
"1130_at",5.53258105410284,5.69340430510795,5.64418640469504,6.33758716402369,8.60560047778555,8.58954327697802,9.42590767853085,9.06638086230952
"1131_at",6.62626328500519,6.73246289295854,6.54303243099129,7.04783869273312,10.0352264999381,9.80118842527048,10.8433838206822,10.2992232560486
"1132_s_at",2.90996722265165,2.91588531153305,-0.172771227633602,1.70938424546299,8.04331995710173,7.3572797526388,6.07280781493234,6.86770441138475
"1133_at",0.213504116252641,0.60773428618224,1.20525628236399,1.05138529335727,6.1007293980296,4.96863905412651,5.1702782499941,5.27850666827607
"1134_at",5.50501406395157,5.7485778798526,5.77968687494395,5.8961144626016,9.36339930499769,9.23290942661715,10.0892515176279,9.74177811911886
"1135_at",-3.51055877939864,-1.29550999085185,-1.49281258397036,-1.86190286925604,3.50336424278122,4.17347651363444,4.44935782324751,3.70819225348511
"1136_at",0.544217465799358,1.79286913233284,5.29007809494067,5.70362752886832,7.0701440324111,5.87890682909605,9.83465627867027,9.36386493907752
"1137_at",2.11977709151458,2.33900448515639,2.3214355131315,2.57910671299004,5.37636771807275,5.82267982111913,6.28184998161887,4.70546489725196
"1138_at",5.7016860588479,6.11107812949535,6.58225279363036,6.83215412214501,8.60178568313717,8.76555865421689,9.99077006388689,9.61890264975166
"1139_at",4.2191860194442,4.74513452219835,5.01823156493591,5.29579377210459,8.0570994640302,8.01259266116753,5.4979615934919,8.80281700940129
"113_i_at",2.37074605587114,2.93280156767157,3.94925283598067,4.60384051615562,4.07529823210154,4.12990967022647,6.57340007826668,6.02068125671592
"1140_at",-1.36545404708988,-2.2963760277157,1.57829082804849,1.63636675427165,4.20458146956922,3.77015614240247,8.01007511194722,6.64081927870657
"1141_at",2.52271215382918,2.20308327650482,1.8901361018163,2.89738436775691,4.83639586493819,4.79693827130818,5.70251033035469,4.40215196303051
"1142_at",1.69036688830583,2.86408345869554,2.34630021817043,2.70708136630024,6.47500908216932,5.19458151573874,6.92920598111611,6.17041186628899
"1143_s_at",3.41481086131812,3.04907765883934,1.90074221078739,2.61777767268514,6.70208365793336,6.93294283123027,6.4344259619173,4.44330528275753
"1144_at",-1.53331360698229,-1.47367052350489,-1.82752713681168,-1.1958123469737,2.91833124669759,4.11326795014373,5.15523078142814,4.13915894891144
"1145_g_at",0.840589080399984,-0.296445557438856,-1.94977699661486,0.0651789070416107,5.52239653818454,5.24813525170198,3.26944596640763,4.42501362753814
"1146_at",-1.37553008701933,-0.440791183186732,-1.66477098042571,-0.699536019425474,4.79817906240482,3.56512098327924,3.6271195167031,2.12108486030644
"1147_at",-0.482868340822854,0.94890926532725,1.6894044452508,0.650911436481265,1.99690626290103,2.93997474762096,4.08782816429812,3.07892077337478
"1148_s_at",1.61935076259841,1.40172672143291,0.618108729635027,1.6583943232441,4.93522389965594,2.43079653456452,3.11058027817667,2.05392254183451
"1149_at",-3.01956872486623,-2.27691782894305,-3.11336603943865,-0.942943543227733,1.65811543567168,1.04972353699133,1.75244877638283,1.76780792602063
"114_r_at",-0.687181711276251,-0.837910713989973,-1.48557507843378,0.660020988851905,2.90078258895474,2.95038750168706,2.64362765680006,3.91132685659221
"1150_at",2.4063015361181,2.70727106642873,2.90192379418048,2.92259618651217,6.4583024326974,4.13800178246295,6.9554215717712,6.5197919659577
"1151_at",7.50904441975535,7.84144487909101,7.80868007984599,8.12920718228752,10.4402651930749,10.1535329111892,11.0676507125969,10.8507719998846
"1152_i_at",1.14897131299371,1.033421486283,0.985758965195092,3.3681338125434,3.23264885690948,3.87958099375634,5.00156598441052,7.31811080716562
"1153_f_at",-2.36524462005287,-0.0738243523395021,-1.90540514683879,-1.19165621307389,4.99703473521845,3.88418546369447,5.56006972248461,4.50160575994527
"1154_at",5.56485731518685,5.69729670893771,6.8560143212658,7.18382562807805,8.78956230969782,8.68329751893957,10.2626979148281,10.182150866245
"1155_at",2.11360132409119,2.13367376164259,1.82189591364147,3.1186948339944,6.91158533073679,6.73717016120766,7.5641261274291,6.88395653881843
"1156_at",0.439912727923295,1.0506314358305,1.10440883416898,2.73198894399634,6.66933457785414,4.70178358251938,3.83782545286151,4.89568945687825
"1157_s_at",-0.466998273696023,-1.27557768294826,-0.0179976923260403,2.04822104353823,2.84857186918343,0.738757252189027,6.10743091645712,2.75019684680591
"1158_s_at",6.03839523437089,5.97866721385296,6.33830480536307,7.32976317911146,9.4874326319657,8.78960297000248,11.5104595040764,11.1000751660981
"1159_at",-2.47126592929111,-1.36667455536987,-1.61455137594038,-0.841816669163375,3.53963681332663,1.24385399710325,1.27544705909946,1.88520511208131
"115_at",3.22013991812354,3.47010109867174,5.75735594161261,6.49513154528367,8.64674726472295,8.24501675463643,8.57805450333733,9.11451347965868
"1160_at",7.64326053061963,7.97219669525033,8.50521235250734,8.79944796468273,10.6173256923631,10.3493590513424,11.8951838115255,11.4915303731007
"1161_at",9.51072035837163,9.79591412767782,10.2435788112113,10.4586524941585,12.818796633405,12.573944401021,13.9046009078552,13.5369345676761
"1162_g_at",4.46684572994315,4.27927586452755,4.46718282381231,4.82938063130404,8.06772468853644,6.79548593381691,9.65982902131569,8.30458095177767
"1163_at",3.94892863794826,3.84858913320043,4.24158528267171,4.27439246554688,6.78233127512121,6.97498576288235,6.53926406859201,7.71485833915603
"1164_at",3.14425372487336,3.66756346100501,2.92764974616059,4.00551926338321,6.76965314799309,6.62995364218975,5.41865749307125,6.94923587073493
"1165_at",-1.59385430525974,-2.51044253799538,-3.04269429875919,-0.581048901718277,5.82580511274865,2.14425169336879,2.43755154600828,2.86197759283294
"1166_at",7.35739862431496,7.54002882528424,7.89744543285222,8.10574727840631,10.2498154347417,10.0879791318294,11.4205747422499,10.9055555859608
"1167_s_at",1.3868718575595,3.03277603874023,2.11546389813626,1.96226419565105,6.85875275919933,7.79123809797294,7.40999484433126,8.15384254976551
"1168_at",-0.684710896223582,1.23220712911048,0.577643673914245,2.67058886520646,5.72449966601692,3.59096884363709,5.66628277488503,4.93550756016051
"1169_at",0.409911175940757,0.655479694897645,-0.59679134035281,2.93908639656439,3.12254100091539,5.02255940488706,4.14234147272824,5.96367220682966
"116_at",3.38150164891009,4.18392892948959,4.11480818380982,4.6094603596981,6.42735024542205,5.95491119281228,5.72543538545247,6.82231154432399
"1170_at",2.53755113379814,2.48974371377469,2.33811545647082,3.86494461653819,6.83315826700491,6.7082831253538,7.37160745807805,7.84232685758239
"1171_s_at",0.957589646480022,1.40287216561441,0.631180714780391,2.22958921834644,6.22435172051058,5.33034854923624,7.63772624835544,6.53642860315402
"1172_at",-3.65311233494015,-1.94995676241457,-4.55314856970054,-3.17782450689125,2.17038396038895,2.44575750728226,0.422255036938678,1.64180277920993
"1173_g_at",5.00042342049559,5.55589693482441,5.11843095394611,5.39096072863395,10.0994823533285,9.64883347418811,9.50968098493301,8.83329037334249
"1174_at",-1.04956056434967,-0.329177880747706,-0.885881525567808,1.5332703136796,2.69041935341928,3.61908940205825,4.6420269580224,2.29539644436818
